1,0.019440395,1,0,1,0.918558654,0,0.055300126,0.008747731,1,0.01255406,0.044444444,0.02498439,0.014187609,0,0.013625319,0,0.015359189,0.029520496,0,0.0123968,0.016563466,0,0,0.017941189,0.017641871,0.019719034,0.009390603,0.022447834,0.019341962,0.021100322,0,0.015457963,0.011320594,0,0,0.018714487,0.018781206,0,0,0,0,0.038662234,0,0,0,0.02093581,0,0.011626335,0.030772873,0,0.014158782,0,0.011204877,0,0,0.02039251,0.023688968,0.018349396,0.011777754,0,0,0.010483424,0,0,0,0,0,0.014424744,0.011647609,0.041996053,0.933256525,0,0,0.026745235,0,0.018826083,0,0,0,0.017716467,0,0,0.014547859,0.026009144,0.042220033,0.007167216,0,0.00983374,0.027302005,0.017792017,0.009435642,0.00735314,0.01735264,0.02093581,0,0.012916404,0.011647609,0.016764748,0,0.018604852,0.013034365,0.030344856,0,0.017716467,0.039699422,0,0,0.021821789,0.009924856,0.025891188,0.01101966,0,0.017282528,0,0.012099233,0,0,0,0.027777778,0,0,0.01886403,0,0.019440395,0.01735264,0.029012943,0.009782788,0.017265133,0.01255406,0.011055969,0.043863446,0.03305898,0.018781206,0.027874734,0.050443327,0.018826083,0.018714487,0.032646807,0,0,0.017265133,0,0.009859517,0,0.015873016,0,0,0,0,0,0.040348502,0.017641871,0.012858612,0.024663181,0.014847847,0.013376206,0.028071731,0.009911684,0,0.016993758,0,0.034289633,0,0,0.009859517,0.016625156,0.020174251,0.023870496,0,0.021252557,0.017084659,0.015792646,0.028024071,0,0,0.013781637,0.013155617,0.033661019,0.018518519,0,0.420084025,0.037345684,0,0,0.018848643,0.012301463,0.025269935,0,0.009770173,0.019374606,0,0.018583156,0.009206136,0,0,0.01014301,0,0.043863446,0.040128618,0.017423612,0.019465239,0,0.028071731,0,0,0.028005602,0.007050826,0.020037103,0.02459037,0.017010345,0.047023041,0,0,0.016093485,0.01134023,0.007804882,0.038298999,0.03302435,0,0,0.013012001,0,0,0,0.011605177,0,0,0.024014605,0.021483033,0,0,0.015457963,1,0.014506471,0,0.017946063,0.02328101,0,0.013186463,0.014255562,0.008289412,0.020632815,0.020399669,0.008415255,0.010272226,1,0.021790682,0,0.012945594,0.017792017,0.034776035,0,0,0,0.022371869,0.021188058,0,0,0.011981419,0.017660431,0,0,0.011605177,0.022839624,0.021931723,0,0.020119055,0.035931204,0.014892235,0.009259259,0.033661019,0,0,0
0.019440395,1,0.019440395,0.038898653,0.019440395,0.026785714,0.027524094,0.01451326,0.025253814,0.019440395,0.365717729,0.026244533,0.043713576,0.033511245,0.046895155,0.055426469,0.03616354,0.060464212,0.027116307,0.03840949,0.039041787,0.056511058,0.025854384,0,0.061211555,0.018520106,0.033638594,0.046825877,0.053021963,0.043147764,0.091371736,0.03559092,0.036511832,0.050507627,0.04102618,0.007072482,0.031924943,0.029574238,0.04864323,0.014008295,0.024528672,0.030429031,0.093011624,0.018598416,0.015775932,0.014580296,0.035714286,0.013151066,0.042717883,0.040380984,0.029547868,0.081749936,0.070206995,0.052932019,0.026997462,0.061668914,0.064223027,0.065279121,0.033709993,0.043274232,0.01956152,0.019090089,0.035767235,0.014929993,0.033465806,0.006217059,0.032808229,0.024147264,0.037857067,0.024454885,0.038575837,0.027214313,0.025649459,0.031878836,0.03509581,0.014717203,0.029644906,0.014008295,0.029160592,0.023663898,0.02324802,0.026186985,0.067573738,0.053452248,0.047781848,0.029547868,0.071478089,0.026578872,0.041293107,0.078818121,0.018677727,0.086671906,0.065613106,0.036432955,0.035714286,0.021536525,0.0338985,0.042796049,0.079196936,0.013041013,0.039062053,0.058153739,0.042473951,0.038348249,0.037196832,0.020837856,0.050789795,0.011988305,0.061088284,0.070327764,0.05096266,0.05205705,0.048157133,0.022678594,0.017998308,0.015876937,0.035897908,0.028763831,0.005871392,0.029160592,0.02397661,0.02604732,0.047527455,0.068791916,0.030612245,0.022770597,0.015228623,0.059051281,0.029452497,0.026358035,0.063834922,0.017267635,0.040488817,0.019716159,0.031700906,0.030890103,0.029644906,0.029469178,0.051408012,0.070695951,0.023380488,0.058904995,0.03436216,0.091859237,0.042562827,0.029160592,0,0.036477731,0.022587698,0.029716082,0.018677727,0,0.032410186,0.026997462,0.066884946,0.031173984,0.03861575,0.031924943,0.052025503,0.041280035,0.022299662,0.027888172,0.035996616,0.018110448,0.08688052,0.059514435,0.03926875,0.034415147,0.043852901,0.045685868,0.03904344,0.070246028,0.089111181,0.089728395,0.010707596,0.023053472,0.007233853,0.034526303,0.041962342,0.026730543,0.040564831,0.036749697,0.026136534,0.020004001,0.024681955,0.02968043,0.054883846,0.006631976,0.009108239,0.058975134,0.069491925,0.014580296,0.031700906,0.036241612,0.031424382,0.030769635,0.063887656,0.007887966,0.03453527,0.031594705,0.009145491,0.05363989,0.019726599,0.022101884,0.043319888,0.009071438,0.034299717,0.053663232,0.039439831,0.032268139,0.026785714,0.024681955,0.01689464,0.014285714,0.073914049,0.044642857,0.065547353,0.020102787,0.071070108,0.026759595,0.018511466,0.056346492,0.031567267,0.024321615,0,0.054823041,0.046760976,0.034776035,0.06302521,0.025371548,0.048175234,0.006036816,0.044625573,0.019440395,0.057107335,0.032882019,0.028259163,0.063136587,0.033065004,0.051910884,0.071084809,0.071792078,0.021659944,0.061568674,0.059630697,0.064701545,0.019440395,0.017156588,0,0.057757681,0.042024886,0.059324252,0.018651177,0.024263079,0.011904762,0.434483038,0.03336424,0.04690077,0.013498731,0.058172649,0.074158364,0.030238125,0.013683233,0.054823041,0.005994153,0.023023513,0.021980623,0.036961064,0.030647424,0.052763367,0.03888079,0.041962342,0,0,0
1,0.019440395,1,0,1,0.918558654,0,0.055300126,0.008747731,1,0.01255406,0.044444444,0.02498439,0.014187609,0,0.013625319,0,0.015359189,0.029520496,0,0.0123968,0.016563466,0,0,0.017941189,0.017641871,0.019719034,0.009390603,0.022447834,0.019341962,0.021100322,0,0.015457963,0.011320594,0,0,0.018714487,0.018781206,0,0,0,0,0.038662234,0,0,0,0.02093581,0,0.011626335,0.030772873,0,0.014158782,0,0.011204877,0,0,0.02039251,0.023688968,0.018349396,0.011777754,0,0,0.010483424,0,0,0,0,0,0.014424744,0.011647609,0.041996053,0.933256525,0,0,0.026745235,0,0.018826083,0,0,0,0.017716467,0,0,0.014547859,0.026009144,0.042220033,0.007167216,0,0.00983374,0.027302005,0.017792017,0.009435642,0.00735314,0.01735264,0.02093581,0,0.012916404,0.011647609,0.016764748,0,0.018604852,0.013034365,0.030344856,0,0.017716467,0.039699422,0,0,0.021821789,0.009924856,0.025891188,0.01101966,0,0.017282528,0,0.012099233,0,0,0,0.027777778,0,0,0.01886403,0,0.019440395,0.01735264,0.029012943,0.009782788,0.017265133,0.01255406,0.011055969,0.043863446,0.03305898,0.018781206,0.027874734,0.050443327,0.018826083,0.018714487,0.032646807,0,0,0.017265133,0,0.009859517,0,0.015873016,0,0,0,0,0,0.040348502,0.017641871,0.012858612,0.024663181,0.014847847,0.013376206,0.028071731,0.009911684,0,0.016993758,0,0.034289633,0,0,0.009859517,0.016625156,0.020174251,0.023870496,0,0.021252557,0.017084659,0.015792646,0.028024071,0,0,0.013781637,0.013155617,0.033661019,0.018518519,0,0.420084025,0.037345684,0,0,0.018848643,0.012301463,0.025269935,0,0.009770173,0.019374606,0,0.018583156,0.009206136,0,0,0.01014301,0,0.043863446,0.040128618,0.017423612,0.019465239,0,0.028071731,0,0,0.028005602,0.007050826,0.020037103,0.02459037,0.017010345,0.047023041,0,0,0.016093485,0.01134023,0.007804882,0.038298999,0.03302435,0,0,0.013012001,0,0,0,0.011605177,0,0,0.024014605,0.021483033,0,0,0.015457963,1,0.014506471,0,0.017946063,0.02328101,0,0.013186463,0.014255562,0.008289412,0.020632815,0.020399669,0.008415255,0.010272226,1,0.021790682,0,0.012945594,0.017792017,0.034776035,0,0,0,0.022371869,0.021188058,0,0,0.011981419,0.017660431,0,0,0.011605177,0.022839624,0.021931723,0,0.020119055,0.035931204,0.014892235,0.009259259,0.033661019,0,0,0
0,0.038898653,0,1,0,0,0.043604663,0.020118376,0.035007002,0,0.04110489,0.028295823,0.03938743,0.025807504,0.039003823,0.052047847,0.005570015,0.044701807,0.080547435,0.04880653,0.013529995,0.024103384,0.051199311,0,0.047321229,0.096272599,0.039456187,0.075159339,0.028583098,0.031665025,0.05565368,0.024668183,0.022494641,0.041184708,0.007108845,0,0.044254566,0.044412337,0.016857391,0,0.034001806,0.036155076,0.037507876,0.025781246,0,0.053896806,0.026657818,0.027345141,0.029607905,0.022390554,0.025599655,0.051510136,0.036147947,0.032610983,0.028068045,0.031661427,0.070479219,0.066790493,0.006675573,0.029993512,0.018077538,0,0.041952964,0.055189479,0.04639052,0.017236256,0.040931085,0.04184137,0.031486629,0.046611843,0.022917462,0,0.050793497,0.01893885,0.042163369,0.034001806,0.044518459,0.009709195,0.006737101,0,0.025781246,0.029040456,0.030108587,0.044986771,0.04731108,0.025599655,0.078223733,0.012281269,0.010732645,0.047179676,0.097091955,0.024029033,0.074902733,0.025251801,0.026657818,0.022390554,0.028194194,0.050849284,0.075221899,0,0.020305528,0.047419467,0.036798544,0,0.019335935,0.021664179,0.03705534,0.024927401,0.050279332,0.046939055,0.032967561,0.052116873,0.013351147,0.031437216,0.01871203,0.017606971,0,0.033227176,0.040694813,0.010105651,0.041545668,0.036106966,0.034313995,0.059599878,0.007072482,0.0126259,0.031665025,0.060503201,0.043967802,0.01370163,0.032177596,0.031915345,0.024053941,0.013665334,0.043944004,0.03058576,0.044518459,0.044254566,0.035631062,0.024499798,0.005401698,0.018843344,0.026462806,0.071738522,0,0.023098631,0.017503501,0.035007002,0.018786729,0.020596314,0.019418391,0.036697309,0.044927213,0.042102067,0.03888105,0.010803395,0.009732619,0.044254566,0.039664951,0.035213942,0.027820744,0,0.031186716,0.033473096,0.036799384,0.010760778,0.006048289,0.029357848,0.008684168,0.007036672,0.019329383,0.068370035,0.031599803,0.048937216,0.051950287,0.031956875,0.010027614,0.023930294,0.033676485,0.050528255,0.034603837,0.01698089,0.054345953,0.034662097,0.04276786,0.044571807,0.029089545,0.027579867,0.031564751,0.067534028,0.042291291,0.010105651,0.043944004,0.073682929,0.043560684,0.007108845,0.025830434,0,0.031915345,0,0.00633877,0.021244562,0.027345141,0.045956665,0.015012578,0.01886233,0.044150315,0.028216261,0.032803051,0.008946061,0.024753689,0.017107144,0.017564595,0.019802951,0.038056624,0.049507377,0.076664956,0.027866615,0.055266111,0.027820744,0.025660716,0.07100716,0.017503501,0.042143478,0,0.029554023,0.021606791,0.054232614,0.017473192,0.039078006,0.012141968,0.033473096,0.028118301,0,0.010555008,0.028488294,0.019586519,0.016939423,0,0.014391842,0.06223467,0.069361483,0.022518867,0.033396613,0.033676485,0.022422426,0,0.007927525,0,0.070644774,0.019418391,0.037954924,0.025854384,0,0.033004918,0.032555851,0.034687297,0.021671385,0.028068045,0.063203782,0.032124628,0.050299545,0.04267752,0.029554023,0.024927401,0.015957673,0.030469684,0.025617834,0.026143791,0.065014156,0.050528255,0.033676485,0,0,0
1,0.019440395,1,0,1,0.918558654,0,0.055300126,0.008747731,1,0.01255406,0.044444444,0.02498439,0.014187609,0,0.013625319,0,0.015359189,0.029520496,0,0.0123968,0.016563466,0,0,0.017941189,0.017641871,0.019719034,0.009390603,0.022447834,0.019341962,0.021100322,0,0.015457963,0.011320594,0,0,0.018714487,0.018781206,0,0,0,0,0.038662234,0,0,0,0.02093581,0,0.011626335,0.030772873,0,0.014158782,0,0.011204877,0,0,0.02039251,0.023688968,0.018349396,0.011777754,0,0,0.010483424,0,0,0,0,0,0.014424744,0.011647609,0.041996053,0.933256525,0,0,0.026745235,0,0.018826083,0,0,0,0.017716467,0,0,0.014547859,0.026009144,0.042220033,0.007167216,0,0.00983374,0.027302005,0.017792017,0.009435642,0.00735314,0.01735264,0.02093581,0,0.012916404,0.011647609,0.016764748,0,0.018604852,0.013034365,0.030344856,0,0.017716467,0.039699422,0,0,0.021821789,0.009924856,0.025891188,0.01101966,0,0.017282528,0,0.012099233,0,0,0,0.027777778,0,0,0.01886403,0,0.019440395,0.01735264,0.029012943,0.009782788,0.017265133,0.01255406,0.011055969,0.043863446,0.03305898,0.018781206,0.027874734,0.050443327,0.018826083,0.018714487,0.032646807,0,0,0.017265133,0,0.009859517,0,0.015873016,0,0,0,0,0,0.040348502,0.017641871,0.012858612,0.024663181,0.014847847,0.013376206,0.028071731,0.009911684,0,0.016993758,0,0.034289633,0,0,0.009859517,0.016625156,0.020174251,0.023870496,0,0.021252557,0.017084659,0.015792646,0.028024071,0,0,0.013781637,0.013155617,0.033661019,0.018518519,0,0.420084025,0.037345684,0,0,0.018848643,0.012301463,0.025269935,0,0.009770173,0.019374606,0,0.018583156,0.009206136,0,0,0.01014301,0,0.043863446,0.040128618,0.017423612,0.019465239,0,0.028071731,0,0,0.028005602,0.007050826,0.020037103,0.02459037,0.017010345,0.047023041,0,0,0.016093485,0.01134023,0.007804882,0.038298999,0.03302435,0,0,0.013012001,0,0,0,0.011605177,0,0,0.024014605,0.021483033,0,0,0.015457963,1,0.014506471,0,0.017946063,0.02328101,0,0.013186463,0.014255562,0.008289412,0.020632815,0.020399669,0.008415255,0.010272226,1,0.021790682,0,0.012945594,0.017792017,0.034776035,0,0,0,0.022371869,0.021188058,0,0,0.011981419,0.017660431,0,0,0.011605177,0.022839624,0.021931723,0,0.020119055,0.035931204,0.014892235,0.009259259,0.033661019,0,0,0
0.918558654,0.026785714,0.918558654,0,0.918558654,1,0,0.05079641,0.008035304,0.918558654,0.01153164,0.040824829,0.022949627,0.013032151,0,0.025031309,0,0.014108316,0.027116307,0,0.011387188,0.015214515,0,0,0.016480034,0.016205093,0.018113089,0.008625819,0.020619652,0.017766726,0.024227354,0,0.014199046,0.010398629,0,0,0.017190354,0.017251639,0,0,0,0,0.035513529,0,0,0,0.019230769,0,0.010679471,0.028266689,0,0.019508508,0,0.010292337,0,0,0.018731716,0.027199634,0.016854997,0.010818558,0,0,0.00962964,0,0,0,0,0,0.013249974,0.010699012,0.038575837,0.889000889,0,0,0.024567067,0,0.017292862,0,0,0,0.016273614,0,0,0.013363062,0.035836386,0.038781577,0.006583508,0,0.009032867,0.031348116,0.016343011,0.017334381,0.00675429,0.015939418,0.019230769,0,0.011864475,0.010699012,0.015399404,0,0.017089648,0.023945657,0.02787353,0,0.016273614,0.036466248,0.009356015,0,0.020044593,0.009116562,0.035673862,0.010122204,0,0.015875016,0,0.022227711,0,0,0,0.025515518,0,0,0.017327718,0,0.017857143,0.015939418,0.02665009,0.017972129,0.015859037,0.01153164,0.010155556,0.040291148,0.030366612,0.017251639,0.025604578,0.046335155,0.017292862,0.017190354,0.029988007,0,0,0.015859037,0.013363062,0.009056544,0,0.014580296,0,0,0,0,0,0.037062466,0.016205093,0.01181139,0.022654578,0.013638618,0.01228683,0.025785531,0.018208926,0,0.015609764,0,0.031497039,0,0,0.018113089,0.015271181,0.018531233,0.02192645,0,0.02928258,0.015693262,0.014506471,0.030890103,0,0,0.012659242,0.012084206,0.030919621,0.017010345,0,0.414454914,0.034304202,0,0,0.017313584,0.011299615,0.023211917,0,0.008974477,0.02372895,0,0.017069719,0.008456376,0,0,0.00931695,0,0.040291148,0.036860489,0.01600461,0.017879963,0,0.025785531,0,0,0.025724788,0.006476597,0.018405254,0.022587698,0.015625,0.043193421,0,0,0.01478281,0.010416667,0.007169242,0.035179877,0.036401763,0,0,0.011952286,0,0,0,0.010660036,0,0,0.029411765,0.019733426,0,0,0.014199046,0.918558654,0.013325045,0,0.016484512,0.028513297,0,0.024225079,0.019641855,0.007614311,0.018952451,0.018738292,0.007729905,0.018871284,0.918558654,0.020016019,0,0.011891287,0.016343011,0.031943828,0,0,0,0.020549873,0.019462474,0,0,0.011005636,0.016222142,0,0,0.010660036,0.020979534,0.020145574,0,0.018480532,0.033004918,0.013679391,0.008505173,0.030919621,0,0,0
0,0.027524094,0,0.043604663,0,0,1,0.014913335,0.024770421,0,0.040626937,0.026967994,0.064008994,0.022956681,0.028912725,0.041337846,0.030967025,0.03106549,0.017912443,0.059202439,0.030088515,0.026801008,0.028464741,0,0.030844665,0.028545952,0.067802305,0.041785545,0.040862682,0.043033148,0.061882379,0.032000522,0.03126527,0.018317622,0.023713378,0.032703497,0.030281531,0.030389487,0.009372026,0.021591676,0.0151229,0.020100756,0.023459465,0.014333327,0.072948665,0.052437767,0.06351714,0.030405579,0.051733925,0.053942373,0.034157689,0.04295632,0.055652657,0.045325961,0,0.059848397,0.053619646,0.071869947,0.029690785,0.052407698,0,0.029424494,0.072092818,0.030683112,0.034388331,0.00958266,0.040455152,0.027914526,0.040845674,0.056540279,0.042470599,0,0.028239125,0.014038977,0.028850614,0.0151229,0.030462102,0,0.029964438,0.024316222,0.035833318,0.032290632,0.063236801,0.044136741,0.042084867,0.045543585,0.05508635,0.02731155,0.027845606,0.024849461,0.021591676,0.053436671,0.05651534,0.028077954,0.06351714,0.02489648,0.031349657,0.056540279,0.065556186,0,0.0225781,0.042181281,0.053192095,0.016888013,0.021499991,0.044162819,0.03708228,0.046195413,0.067676337,0.044162819,0.036657254,0.040119048,0.037113481,0.020973381,0.027741679,0.024471905,0,0.02955674,0.036199466,0.033709993,0.027717248,0.024088811,0.042732905,0.033135116,0.015728054,0.035097443,0,0.059359988,0.03492045,0.03554857,0.049195955,0.008871819,0.026746032,0.030389487,0.037586283,0.040810661,0.030462102,0.030281531,0.019809426,0.059023875,0.00600625,0.052380675,0.058848989,0.069796491,0.037488104,0.012841902,0.038924947,0.034599953,0.041778637,0.01526762,0.021591676,0.024482659,0.035682441,0.041612519,0.073162819,0.030031249,0.043287534,0.037851914,0.044104209,0.048943809,0.027497254,0.008597083,0.01387084,0,0.055797178,0.007976742,0.033626033,0.061206648,0.019312182,0.023472626,0.051582496,0.073718239,0.051107518,0.052146956,0.057764506,0.014213381,0.027874734,0.026608546,0.047657935,0.044946657,0.048095825,0.062937909,0.060428293,0.023124865,0.028532635,0.030498606,0.047273775,0.010222192,0.042116932,0.063235673,0.047024485,0,0.037586283,0.04096472,0.024217974,0,0.041030497,0.012158111,0.026615457,0.016232825,0.028192793,0.047244461,0.030405579,0.017033361,0.01669277,0.013982254,0.033986471,0.037078593,0.064843258,0.05471012,0.027524094,0.019021757,0.026040541,0.066057826,0.048826014,0.041286141,0.053672912,0.015492708,0.042748823,0,0.038043513,0.068426976,0.019462474,0.028116078,0.027524094,0.042250727,0.036037499,0.020100756,0.05181006,0.065177361,0.020251326,0.027914526,0.050024432,0,0.052813409,0.050682676,0.043557241,0.028252897,0.050964719,0.032005121,0.066316577,0.040238788,0.058424693,0.049512434,0.047657935,0.058174479,0,0.026444294,0,0.070696133,0.021591676,0.063304195,0.038330638,0.074795759,0.027524094,0.009049866,0.059996939,0.036145234,0.020806259,0.07027748,0.046435976,0.032625259,0.031635961,0.042250727,0.009239083,0.035487275,0.027103854,0.061039188,0.029069775,0.069278365,0.026218884,0.047657935,0,0,0
0.055300126,0.01451326,0.055300126,0.020118376,0.055300126,0.05079641,0.014913335,1,0.004353756,0.055300126,0.012496339,0.016590038,0.020724599,0.035305945,0.017786388,0.037297351,0.038100284,0.015288572,0.022038577,0.042489842,0.018509704,0.016487312,0.014008639,0,0.02678805,0.026341137,0.014721278,0.032715996,0.027930782,0.024066291,0.055133685,0.033747298,0.061547567,0.033805634,0.009725252,0.013412251,0.009314222,0.009347427,0,0,0.009303231,0.008243656,0.038484475,0,0,0.018433375,0.015629664,0.012469836,0.034718641,0.020420925,0.007004319,0.014093684,0.04564817,0.00557668,0.012799492,0.043314402,0.035522813,0.038317586,0.018265031,0.029309008,0,0.018101215,0.031305673,0.018875486,0.010577422,0,0,0.011448214,0.021537635,0,0.010450742,0.051609204,0.013897604,0,0.008874089,0.018606463,0.009369763,0,0.009216688,0,0,0.019864392,0.018306684,0.039822674,0.025889561,0.028017278,0.046372709,0.025202077,0.019577055,0.033970598,0.026565321,0.023480649,0.051235326,0,0.015629664,0.020420925,0.032142546,0.03478217,0.02781278,0.024730968,0.018519312,0.019461655,0.020136893,0.010389085,0,0.019758448,0.03548548,0,0.028961945,0.019758448,0.019329111,0.032906984,0,0.008601534,0.008532995,0.018065407,0.019450505,0.01818257,0,0,0,0.009879224,0.020655028,0.016307118,0.009675507,0.017272858,0,0.024344523,0.02148219,0.031240849,0.005502568,0,0.021937989,0.009347427,0.009248858,0.025105701,0.009369763,0.009314222,0.016248353,0.011172313,0.00738979,0.030075067,0.021721458,0.049070927,0.011530873,0.023700054,0,0.015963771,0.017134117,0.009392259,0,0.030122243,0,0.012799492,0.024549787,0.01477958,0.039944117,0.009314222,0.044397507,0.012043605,0.016915625,0,0.008532995,0.011448214,0.032036697,0.044163834,0.049646153,0.015061122,0,0,0.021154844,0.036846569,0.019650044,0.027895224,0.010152938,0.008743718,0.013718273,0.019642697,0.025129691,0.027650063,0.011834941,0.038717833,0.01858699,0.009483893,0,0.009380991,0.036734713,0.025153751,0.025909286,0.024313131,0.041785309,0.027650063,0.009248858,0.036655236,0.009932196,0.019450505,0.015144563,0.014958733,0,0,0.008671752,0.048439357,0,0.006985666,0.010268976,0,0.00929228,0.028073632,0.014958733,0.042835294,0.008466068,0.023403421,0.008009746,0.013545709,0.024029237,0.016932137,0.042729484,0,0.039447016,0.012686719,0,0.029142395,0.023945657,0,0,0.00577591,0.00738979,0,0.063744514,0.01069213,0.024916222,0.022896428,0.007693446,0.055300126,0.007219887,0,0.017863552,0.034760955,0,0.02625167,0.017737524,0.037130849,0.020537951,0.005076469,0.029317973,0.025562492,0.055300126,0.010845247,0.015746567,0.028993666,0.017710214,0.034616145,0,0,0.011288091,0.011134504,0.031635961,0.007411882,0.012799492,0.035778996,0.017579234,0.040140492,0.038923309,0.00577591,0.03410192,0.010915444,0.033347231,0.015019915,0.044707502,0.022235647,0.041475095,0.029317973,0,0,0
0.008747731,0.025253814,0.008747731,0.035007002,0.008747731,0.008035304,0.024770421,0.004353756,1,0.008747731,0.035581531,0.094475499,0.053109285,0.016754768,0.071745926,0.049881277,0.028929356,0.06167035,0.03137584,0.037447342,0.020495893,0.03520894,0.026591725,0,0.068859487,0.033334491,0.058217673,0.051012958,0.01855674,0.022841769,0.058557988,0.048045291,0.025556979,0.016042781,0.00923042,0.012729819,0.377922933,0.379270256,0.03830459,0.012606823,0.022074679,0.03520894,0.0395702,0.029291011,0.014197615,0.043738657,0.03708602,0.011835356,0.038444133,0.019381883,0.023267759,0.055178392,0.039715074,0.039696989,0.018222357,0.036999461,0.061410137,0.260170651,0.026003525,0.036163049,0.005868157,0.008590102,0.03961707,0.031351386,0.015058844,0.005595068,0.03543108,0.010865715,0.034069622,0.170564123,0.034716483,0.008163877,0.026380955,0.032787987,0.36427592,0.017659743,0.380176518,0.025213645,0.026243194,0.007098807,0.01673772,0.032993918,0.041266142,0.048104569,0.015357668,0.043211552,0.050784472,0.023919764,0.109163082,0.087053756,0.025213645,0.055714811,0.057312054,0.032787987,0.03708602,0.024227354,0.024405675,0.052269651,0.254737149,0,0.035154054,0.015392851,0.07883825,0.009860475,0.01673772,0.025785531,0.026462806,0.016183386,0.039514468,0.032817949,0.018345622,0.033835356,0.026003525,0.057147142,0.036444715,0.031434731,0.018460839,0.025886127,0,0.013121597,0.021577848,0.023441392,0.048119093,0.029020109,0.022958012,0.02459099,0.020557592,0.03696935,0.350693383,0.01186051,0.041780727,0.015540079,0.026027197,0.039923185,0.377465375,0.011914146,0.380176518,0.377922933,0.019277021,0.053019259,0.010520683,0.030583725,0.048104569,0.076847328,0,0.044988333,0,0.04040404,0.024393469,0.00891437,0.021011371,0.047649311,0.033334491,0.036444715,0.034950995,0.028055155,0.028433784,0.377922933,0.046820564,0.040007839,0.08629529,0.01003923,0.032395302,0.038030001,0.052125653,0.03027319,0.043193421,0.035736983,0.02255177,0.031978476,0.025098074,0.254217868,0.05035561,0.063542113,0.048181722,0.020747067,0.117182434,0.034179296,0.069565597,0.056860254,0.042122868,0.014699129,0.041162942,0.027004024,0.005553157,0.380632092,0.056656609,0.023873897,0.02459099,0.048459703,0.051862059,0.019682396,0.381854507,0.050010873,0.009426834,0.018460839,0.045517633,0.021296422,0.025900131,0,0.016461045,0.098845612,0.035506067,0.026520908,0.024366194,0.040819387,0.383647261,0.048294445,0.040226575,0.023231875,0.020088261,0.01665947,0.049414301,0.01928473,0.049414301,0.034819652,0.057146182,0.018091585,0.049919871,0.018061805,0.01665947,0.28120587,0.017045455,0.021888337,0,0.038374171,0.056110309,0.039121044,0.041594517,0.055814557,0.023648454,0.032597144,0.040160966,0.008747731,0.027410122,0.036990384,0.033909266,0.049488413,0.024797488,0.024915953,0.053872054,0.035241586,0.014619716,0.038545377,0.047702124,0.036392762,0.008747731,0.036026997,0.022418044,0.281299532,0.033618194,0.045175395,0.016785203,0.021835657,0.037498087,0.021135934,0.035030665,0.056278053,0.012148238,0.268838257,0.041711952,0.032655509,0.021549992,0.038374171,0.010788924,0.015540079,0.027694173,0.035639207,0.031824547,0.307770604,0.039364791,0.069565597,0,0,0
1,0.019440395,1,0,1,0.918558654,0,0.055300126,0.008747731,1,0.01255406,0.044444444,0.02498439,0.014187609,0,0.013625319,0,0.015359189,0.029520496,0,0.0123968,0.016563466,0,0,0.017941189,0.017641871,0.019719034,0.009390603,0.022447834,0.019341962,0.021100322,0,0.015457963,0.011320594,0,0,0.018714487,0.018781206,0,0,0,0,0.038662234,0,0,0,0.02093581,0,0.011626335,0.030772873,0,0.014158782,0,0.011204877,0,0,0.02039251,0.023688968,0.018349396,0.011777754,0,0,0.010483424,0,0,0,0,0,0.014424744,0.011647609,0.041996053,0.933256525,0,0,0.026745235,0,0.018826083,0,0,0,0.017716467,0,0,0.014547859,0.026009144,0.042220033,0.007167216,0,0.00983374,0.027302005,0.017792017,0.009435642,0.00735314,0.01735264,0.02093581,0,0.012916404,0.011647609,0.016764748,0,0.018604852,0.013034365,0.030344856,0,0.017716467,0.039699422,0,0,0.021821789,0.009924856,0.025891188,0.01101966,0,0.017282528,0,0.012099233,0,0,0,0.027777778,0,0,0.01886403,0,0.019440395,0.01735264,0.029012943,0.009782788,0.017265133,0.01255406,0.011055969,0.043863446,0.03305898,0.018781206,0.027874734,0.050443327,0.018826083,0.018714487,0.032646807,0,0,0.017265133,0,0.009859517,0,0.015873016,0,0,0,0,0,0.040348502,0.017641871,0.012858612,0.024663181,0.014847847,0.013376206,0.028071731,0.009911684,0,0.016993758,0,0.034289633,0,0,0.009859517,0.016625156,0.020174251,0.023870496,0,0.021252557,0.017084659,0.015792646,0.028024071,0,0,0.013781637,0.013155617,0.033661019,0.018518519,0,0.420084025,0.037345684,0,0,0.018848643,0.012301463,0.025269935,0,0.009770173,0.019374606,0,0.018583156,0.009206136,0,0,0.01014301,0,0.043863446,0.040128618,0.017423612,0.019465239,0,0.028071731,0,0,0.028005602,0.007050826,0.020037103,0.02459037,0.017010345,0.047023041,0,0,0.016093485,0.01134023,0.007804882,0.038298999,0.03302435,0,0,0.013012001,0,0,0,0.011605177,0,0,0.024014605,0.021483033,0,0,0.015457963,1,0.014506471,0,0.017946063,0.02328101,0,0.013186463,0.014255562,0.008289412,0.020632815,0.020399669,0.008415255,0.010272226,1,0.021790682,0,0.012945594,0.017792017,0.034776035,0,0,0,0.022371869,0.021188058,0,0,0.011981419,0.017660431,0,0,0.011605177,0.022839624,0.021931723,0,0.020119055,0.035931204,0.014892235,0.009259259,0.033661019,0,0,0
