,0,1
0,2.0113572e-07,0.99999976
1,0.005371924,0.99462813
2,0.024071092,0.97592896
3,0.933687,0.06631303
4,0.13,0.87
5,0.00023120888,0.9997688
6,0.06937944,0.93062055
7,0.0052632433,0.99473673
8,0.9981516,0.0018483661
9,0.011161715,0.9888383
10,1.0,0.0
11,0.04241709,0.9575829
12,9.3290356e-07,0.99999905
13,0.006958706,0.9930413
14,0.8554647,0.14453527
15,0.99937254,0.00062750163
16,0.9991335,0.00086644484
17,0.015185054,0.9848149
18,0.99744654,0.0025535272
19,0.9989312,0.0010687822
20,0.26,0.74
21,0.0011222007,0.9988778
22,0.0037686566,0.9962314
23,0.9988165,0.0011835955
24,0.0,1.0
25,0.96259654,0.037403528
26,0.86,0.14
27,0.08826929,0.9117307
28,0.0004393889,0.99956065
29,0.004182613,0.99581736
30,0.5753929,0.42460707
31,0.94,0.06
32,0.001796835,0.99820316
33,0.14,0.86
34,0.8581812,0.14181885
35,0.9437097,0.05629035
36,0.96131027,0.03868967
37,0.86,0.14
38,0.99998844,1.1610841e-05
39,0.45,0.55
40,0.99947435,0.0005256512
41,0.978777,0.021223048
42,0.0321528,0.96784717
43,0.8707143,0.1292857
44,0.99745816,0.0025418678
45,0.9996824,0.00031763868
46,0.99942243,0.0005776071
47,0.01,0.99
48,1.7187978e-06,0.99999833
49,0.00030637597,0.99969363
50,0.9998714,0.00012857604
51,0.9979709,0.002029087
52,0.0064512533,0.9935488
53,0.99725807,0.002741895
54,0.99952507,0.00047488912
55,0.9833845,0.016615469
56,0.9634562,0.036543842
57,0.99984634,0.00015364354
58,0.99993384,6.614468e-05
59,0.969611,0.030388998
60,0.9881941,0.0118058305
61,0.99875236,0.0012476131
62,0.919484,0.08051599
63,0.007814913,0.99218506
64,0.99988115,0.00011878094
65,0.96345335,0.03654665
66,0.0,1.0
67,0.0,1.0
68,0.9668533,0.033146683
69,0.042658683,0.9573414
70,0.9999294,7.0510585e-05
71,0.9966182,0.0033817736
72,0.9999877,1.22946685e-05
73,5.8998157e-06,0.99999416
74,0.03,0.97
75,4.685799e-06,0.99999535
76,7.296564e-08,0.9999999
77,0.2,0.8
78,0.83353657,0.1664634
79,0.8441228,0.15587723
80,0.20809868,0.7919013
81,2.7761418e-05,0.9999722
82,0.9998022,0.00019783569
83,0.004855219,0.9951448
84,0.16,0.84
85,0.84,0.16
86,0.016706308,0.98329365
87,0.9983734,0.0016265266
88,0.99956936,0.00043064286
89,0.019976081,0.9800239
90,0.99998534,1.4643459e-05
91,0.9944647,0.00553533
92,0.41759115,0.58240885
93,0.001103715,0.99889624
94,0.9961212,0.0038787944
95,0.999516,0.00048402438
96,0.044536542,0.95546347
97,0.0,1.0
98,0.0,1.0
99,1.0,0.0
100,0.99740916,0.002590893
101,0.99999774,2.2817658e-06
102,0.99998116,1.8874214e-05
103,0.9997116,0.0002883927
104,0.9978284,0.0021716023
105,0.0008657187,0.99913436
106,1.9454362e-06,0.9999981
107,0.85,0.15
108,1.3184192e-05,0.99998677
109,0.99171406,0.008285962
110,0.009842376,0.99015754
111,0.04590809,0.9540919
112,0.9949151,0.005084831
113,0.86,0.14
114,0.93,0.07
115,0.99976605,0.00023391802
116,0.0022214719,0.9977785
117,0.0006629242,0.999337
118,0.92,0.08
119,0.99993205,6.7958514e-05
120,0.0059888563,0.9940111
121,0.0,1.0
122,0.00094516913,0.99905485
123,0.998995,0.0010050031
124,0.951649,0.048351012
125,0.998939,0.0010610675
126,0.9958539,0.004146153
127,0.99963844,0.0003615178
128,0.9836854,0.016314624
129,2.5817915e-06,0.9999974
130,0.0073882286,0.9926118
131,0.008260656,0.9917393
132,2.6768741e-06,0.9999974
133,5.766655e-06,0.9999943
134,0.9636251,0.036374945
135,0.99999964,3.2980887e-07
136,0.99996936,3.0670508e-05
137,0.005578923,0.99442106
138,0.8963407,0.10365927
139,0.98210657,0.01789349
140,0.0008774172,0.99912256
141,0.9999887,1.1297252e-05
142,0.9955728,0.004427182
143,0.9995772,0.00042277298
144,0.99,0.01
145,0.9993051,0.0006948609
146,0.015977884,0.9840221
147,0.85,0.15
148,0.018105986,0.98189396
149,0.0013412851,0.99865866
150,0.96,0.04
151,0.9829569,0.017043129
152,3.705636e-05,0.9999629
153,0.99660707,0.0033928982
154,0.001970825,0.9980292
155,0.012176559,0.9878235
156,0.00011775605,0.9998822
157,0.010979826,0.98902017
158,0.034762893,0.9652371
159,0.66,0.34
160,0.0027545951,0.99724543
161,0.99999964,3.2977456e-07
162,0.8807311,0.11926888
163,0.0074440804,0.9925559
164,0.8325336,0.16746636
165,0.83,0.17
166,3.9626416e-06,0.99999607
167,0.99999404,5.9239624e-06
168,0.009426021,0.99057394
169,0.00015432952,0.9998456
170,0.99971896,0.0002810487
171,0.778756,0.221244
172,0.99883276,0.0011672187
173,0.007906289,0.99209374
174,0.0005950411,0.9994049
175,0.7755563,0.22444372
176,0.0018142633,0.9981857
177,0.0054957625,0.9945042
178,0.99824476,0.0017552192
179,0.9996737,0.0003262295
180,0.9993813,0.00061863055
181,0.061616164,0.9383838
182,1.0,0.0
183,0.0017547865,0.99824524
184,2.8669934e-05,0.9999713
185,0.045490805,0.95450926
186,0.055739608,0.94426036
187,0.87032795,0.12967208
188,0.18969053,0.81030947
189,0.99981755,0.00018247496
190,0.99828523,0.0017147852
191,0.19941178,0.8005882
192,0.12292556,0.8770744
193,0.9948949,0.0051050615
194,0.026535612,0.97346437
195,0.0028817826,0.99711823
196,0.05,0.95
197,0.9977405,0.0022594924
198,0.0002727011,0.9997273
199,0.9999566,4.3437434e-05
200,0.9906697,0.009330288
201,0.0,1.0
202,0.0045096753,0.9954904
203,0.86,0.14
204,0.99989593,0.00010402865
205,1.0,0.0
206,0.0109514035,0.9890486
207,0.9999863,1.3741703e-05
208,0.0,1.0
209,0.39,0.61
210,0.7772415,0.22275843
211,0.0032284325,0.9967715
212,0.99988484,0.00011518924
213,0.9462442,0.05375585
214,0.99988365,0.000116278694
215,0.0055282316,0.9944718
216,0.9972875,0.0027124765
217,0.9991315,0.00086849305
218,0.75,0.25
219,0.9999956,4.4508015e-06
220,1.369426e-06,0.9999987
221,0.0,1.0
222,0.9965497,0.0034502463
223,0.72,0.28
224,0.0,1.0
225,0.00054815103,0.9994518
226,0.6,0.4
227,0.78,0.22
228,0.87,0.13
229,5.9472277e-06,0.99999404
230,0.24219707,0.75780296
231,0.0028298616,0.99717015
232,0.9609394,0.03906055
233,0.0071137454,0.99288625
234,0.9998777,0.0001222853
235,0.98703176,0.012968275
236,0.93,0.07
237,0.0032116706,0.9967884
238,0.82,0.18
239,0.08628886,0.9137111
240,0.8028495,0.19715054
241,5.341812e-06,0.99999464
242,0.9988783,0.0011216565
243,0.121199235,0.8788008
244,0.055412557,0.9445874
245,3.307798e-06,0.99999666
246,0.04,0.96
247,0.9984628,0.0015372086
248,0.00032845806,0.9996716
249,0.00018471181,0.9998153
250,0.95749587,0.04250416
251,0.002023132,0.99797684
252,0.9810946,0.01890535
253,1.9677711e-06,0.999998
254,0.0113532655,0.9886467
255,0.9491042,0.05089577
256,0.14,0.86
257,0.0014807859,0.99851924
258,0.98,0.02
259,0.99999905,9.2613107e-07
260,0.0,1.0
261,0.99963474,0.0003652688
262,0.9974329,0.0025671232
263,0.963979,0.03602094
264,4.268552e-08,1.0
265,0.027625835,0.9723742
266,0.99698097,0.0030190013
267,0.013723772,0.98627627
268,0.99999344,6.5873232e-06
269,0.99523133,0.0047686687
270,0.9983681,0.001631903
271,0.76169986,0.23830016
272,0.8862898,0.113710225
273,0.9997904,0.00020967668
274,0.95704025,0.04295979
275,0.012309335,0.9876907
276,0.011644474,0.9883555
277,0.96,0.04
278,0.0,1.0
279,0.035129763,0.9648703
280,1.2732045e-05,0.99998724
281,0.999542,0.0004580784
282,0.8621747,0.13782535
283,0.9897232,0.010276741
284,0.0048992834,0.9951007
285,0.0038976355,0.99610233
286,0.99723923,0.002760729
287,0.9999988,1.1936943e-06
288,0.81,0.19
289,7.1230745e-05,0.9999287
290,1.0,1.4120532e-08
291,0.9999676,3.2476488e-05
292,0.9575243,0.042475723
293,0.99517137,0.004828659
294,0.036274962,0.9637251
295,0.27210996,0.72789
296,0.35976672,0.6402333
297,0.1852742,0.81472576
298,4.888732e-07,0.9999995
299,0.99857676,0.0014232119
300,6.542194e-08,0.9999999
301,1.0,0.0
302,0.8924459,0.10755403
303,0.9957456,0.0042544394
304,1.0,0.0
305,0.9967962,0.0032037944
306,0.03,0.97
307,0.018907188,0.98109275
308,0.0,1.0
309,0.89,0.11
310,6.372867e-10,1.0
311,0.00035911248,0.9996408
312,0.99502134,0.004978614
313,0.00011144662,0.99988854
314,0.95901066,0.04098939
315,0.95064515,0.049354814
316,0.0020326548,0.9979673
317,0.997262,0.0027379366
318,3.3949396e-05,0.999966
319,0.066600084,0.9333999
320,0.0015671717,0.9984328
321,0.16476329,0.8352367
322,1.0,0.0
323,0.9898287,0.010171315
324,0.99267274,0.007327227
325,0.99707925,0.0029208018
326,0.0023170635,0.9976829
327,3.0877987e-07,0.99999964
328,0.99999976,2.066775e-07
329,0.11,0.89
330,0.97662383,0.023376197
331,0.85730624,0.14269368
332,0.18303357,0.8169664
333,0.829473,0.17052697
334,0.16096498,0.839035
335,0.99,0.01
336,0.6243994,0.3756006
337,9.556293e-08,0.9999999
338,9.973211e-05,0.9999002
339,0.99735767,0.002642252
340,0.0039548734,0.99604505
341,0.75,0.25
342,0.0,1.0
343,3.1698757e-05,0.9999683
344,0.014096061,0.9859039
345,0.9967968,0.0032032356
346,0.9999411,5.8916063e-05
347,8.599336e-05,0.99991405
348,0.25,0.75
349,0.17385122,0.82614875
350,0.95878416,0.041215856
351,0.9999999,1.578332e-07
352,0.9999379,6.2150815e-05
353,0.7572455,0.24275452
354,0.94,0.06
355,0.99314284,0.0068571144
356,0.00043271354,0.99956733
357,0.9908925,0.009107434
358,0.9895466,0.010453479
359,0.034679927,0.96532005
360,5.4320906e-05,0.99994564
361,0.0032288071,0.99677116
362,0.99997306,2.6889946e-05
363,0.05,0.95
364,0.9999975,2.4515937e-06
365,0.17,0.83
366,0.0,1.0
367,0.99953747,0.0004625597
368,6.159945e-06,0.9999938
369,0.93,0.07
370,0.0038957773,0.99610424
371,0.009831198,0.9901688
372,0.8,0.2
373,0.99798965,0.0020103585
374,0.9999995,4.6225898e-07
375,0.0,1.0
376,0.16,0.84
377,0.9999994,6.0237346e-07
378,0.99999964,3.4361153e-07
379,0.9999982,1.843424e-06
380,0.21,0.79
381,0.98751396,0.012486048
382,0.95,0.05
383,0.35052097,0.64947903
384,0.9925523,0.007447781
385,0.19,0.81
386,0.064071745,0.9359283
387,0.72,0.28
388,7.1810005e-06,0.99999285
389,0.83,0.17
390,0.088186406,0.9118136
391,0.16,0.84
392,0.0068672076,0.99313277
393,0.99904805,0.00095194916
394,0.9923773,0.007622663
395,0.9736275,0.026372539
396,0.94,0.06
397,0.015801504,0.98419845
398,0.9999943,5.6695735e-06
399,0.99982435,0.0001757104
400,0.99993837,6.158596e-05
401,6.964785e-05,0.9999304
402,0.97,0.03
403,0.16,0.84
404,0.75619876,0.24380125
405,0.9979272,0.002072754
406,1.9765544e-05,0.9999802
407,0.0,1.0
408,0.999835,0.0001650047
409,0.98386985,0.016130185
410,0.99295515,0.007044837
411,0.99837494,0.0016249933
412,0.56485057,0.4351494
413,0.009059209,0.99094075
414,0.9977859,0.0022140997
415,0.012372955,0.9876271
416,0.9994873,0.0005126357
417,0.67928976,0.32071024
418,0.0015176119,0.9984824
419,0.76,0.24
420,0.07768531,0.9223147
421,0.0,1.0
422,0.0013538774,0.9986461
423,0.0,1.0
424,0.89,0.11
425,0.8579883,0.14201176
426,0.0026661619,0.9973339
427,0.028441684,0.9715583
428,0.94516385,0.054836147
429,0.00079580763,0.9992042
430,0.99993646,6.354897e-05
431,0.0295258,0.9704742
432,0.9999769,2.3170634e-05
433,0.9997454,0.00025453957
434,0.0,1.0
435,0.99993515,6.4831394e-05
436,0.98,0.02
437,7.78988e-05,0.99992204
438,6.161745e-05,0.99993837
439,0.00016277566,0.99983716
440,0.0022277264,0.9977723
441,0.67,0.33
442,0.0113185495,0.98868144
443,0.03766653,0.9623335
444,0.0032309964,0.9967691
445,0.13,0.87
446,0.0018700459,0.99813
447,0.97,0.03
448,0.078198515,0.92180145
449,0.00023983089,0.9997602
450,0.06,0.94
451,0.9999796,2.044308e-05
452,0.9978976,0.0021023462
453,0.011576369,0.98842365
454,0.0010969767,0.99890304
455,0.9996207,0.0003793052
456,0.21,0.79
457,0.015089415,0.98491067
458,0.99992085,7.911593e-05
459,0.999788,0.00021200052
460,0.00078276015,0.9992173
461,0.039457716,0.9605423
462,0.9990295,0.000970459
463,0.99901557,0.0009844351
464,0.9895979,0.010402098
465,0.06759466,0.9324053
466,0.0,1.0
467,0.9999945,5.4513685e-06
468,0.99,0.01
469,0.9965604,0.003439599
470,0.99999285,7.1822606e-06
471,0.81802475,0.18197525
472,0.9203961,0.07960394
473,0.99999976,1.9248465e-07
474,0.9,0.1
475,4.909495e-05,0.9999509
476,0.085186325,0.91481364
477,0.0035757262,0.99642426
478,0.99999964,3.7412175e-07
479,0.9999229,7.710772e-05
480,0.047532037,0.9524679
481,0.99999857,1.3781381e-06
482,2.4262752e-05,0.9999757
483,0.9999974,2.6231467e-06
484,0.85208905,0.14791094
485,0.9999007,9.93278e-05
