,fprs,tprs,thresholds
0,0.0,0.0,2.0
1,0.0,0.015333333333333332,1.0
2,0.0,0.07533333333333334,0.99228597
3,0.0006666666666666666,0.07533333333333334,0.9921245
4,0.0006666666666666666,0.092,0.9906881
5,0.0013333333333333333,0.092,0.9905007
6,0.0013333333333333333,0.094,0.9902008
7,0.0013333333333333333,0.11333333333333333,0.99
8,0.0013333333333333333,0.13066666666666665,0.98765624
9,0.002,0.13066666666666665,0.98755115
10,0.002,0.14333333333333334,0.9858614
11,0.0026666666666666666,0.14333333333333334,0.98565
12,0.0026666666666666666,0.14533333333333334,0.9850649
13,0.0033333333333333335,0.14533333333333334,0.9850487
14,0.0033333333333333335,0.18266666666666667,0.98004514
15,0.0033333333333333335,0.20666666666666667,0.98
16,0.0033333333333333335,0.22266666666666668,0.97742236
17,0.004,0.22266666666666668,0.9772315
18,0.004,0.244,0.9730708
19,0.004666666666666667,0.244,0.9729997
20,0.004666666666666667,0.25866666666666666,0.9707773
21,0.005333333333333333,0.25866666666666666,0.9706226
22,0.005333333333333333,0.2613333333333333,0.970029
23,0.005333333333333333,0.2813333333333333,0.97
24,0.005333333333333333,0.284,0.9695462
25,0.006,0.284,0.9690267
26,0.006,0.31933333333333336,0.9619347
27,0.006666666666666667,0.31933333333333336,0.96163493
28,0.006666666666666667,0.3253333333333333,0.9600652
29,0.006666666666666667,0.3486666666666667,0.96
30,0.006666666666666667,0.38866666666666666,0.95044374
31,0.007333333333333333,0.38866666666666666,0.95032984
32,0.007333333333333333,0.3893333333333333,0.95024866
33,0.007333333333333333,0.4106666666666667,0.95
34,0.007333333333333333,0.4126666666666667,0.9492534
35,0.008,0.4126666666666667,0.9491409
36,0.008,0.42533333333333334,0.9455168
37,0.008666666666666666,0.42533333333333334,0.94544095
38,0.008666666666666666,0.43733333333333335,0.9400664
39,0.008666666666666666,0.456,0.94
40,0.008666666666666666,0.46,0.9386612
41,0.009333333333333334,0.46,0.9386004
42,0.009333333333333334,0.464,0.9364629
43,0.01,0.464,0.9360898
44,0.01,0.4746666666666667,0.9325134
45,0.011333333333333334,0.4746666666666667,0.93247473
46,0.011333333333333334,0.48,0.9309898
47,0.012666666666666666,0.48,0.9309596
48,0.012666666666666666,0.4826666666666667,0.9304425
49,0.012666666666666666,0.5026666666666667,0.93
50,0.012666666666666666,0.508,0.92721164
51,0.013333333333333334,0.508,0.92715794
52,0.013333333333333334,0.5166666666666667,0.92328274
53,0.014666666666666666,0.5166666666666667,0.9228285
54,0.014666666666666666,0.5193333333333333,0.92013454
55,0.015333333333333332,0.5386666666666666,0.92
56,0.015333333333333332,0.5486666666666666,0.91181594
57,0.016,0.5486666666666666,0.9117717
58,0.016,0.5493333333333333,0.91090083
59,0.016666666666666666,0.5613333333333334,0.91
60,0.016666666666666666,0.5813333333333334,0.900239
61,0.016666666666666666,0.5933333333333334,0.9
62,0.016666666666666666,0.6073333333333333,0.8900933
63,0.017333333333333333,0.6246666666666667,0.89
64,0.017333333333333333,0.638,0.88216347
65,0.018,0.638,0.88201
66,0.018,0.6393333333333333,0.8810803
67,0.018666666666666668,0.654,0.88
68,0.018666666666666668,0.6546666666666666,0.8799246
69,0.019333333333333334,0.6546666666666666,0.8796561
70,0.019333333333333334,0.6553333333333333,0.87883973
71,0.02,0.6553333333333333,0.87750643
72,0.02,0.6606666666666666,0.87005824
73,0.020666666666666667,0.6746666666666666,0.87
74,0.020666666666666667,0.6766666666666666,0.8677909
75,0.021333333333333333,0.6766666666666666,0.8667932
76,0.021333333333333333,0.6773333333333333,0.86659986
77,0.022,0.6773333333333333,0.8660314
78,0.022,0.684,0.8600804
79,0.02266666666666667,0.696,0.86
80,0.02266666666666667,0.7033333333333334,0.85737187
81,0.023333333333333334,0.7033333333333334,0.85688233
82,0.023333333333333334,0.71,0.8500288
83,0.025333333333333333,0.722,0.85
84,0.025333333333333333,0.7253333333333334,0.84638655
85,0.026,0.7253333333333334,0.8451411
86,0.026,0.73,0.8400402
87,0.02666666666666667,0.7426666666666667,0.84
88,0.02666666666666667,0.748,0.83292204
89,0.027333333333333334,0.748,0.83249366
90,0.027333333333333334,0.752,0.83022964
91,0.029333333333333333,0.7646666666666667,0.83
92,0.030666666666666665,0.7646666666666667,0.8279405
93,0.030666666666666665,0.766,0.8244137
94,0.03133333333333333,0.766,0.8229578
95,0.03133333333333333,0.7666666666666667,0.82017505
96,0.03266666666666666,0.772,0.82
97,0.03333333333333333,0.772,0.8197571
98,0.03333333333333333,0.7746666666666666,0.8106544
99,0.03333333333333333,0.78,0.81
100,0.03333333333333333,0.782,0.80707145
101,0.034666666666666665,0.782,0.8062811
102,0.034666666666666665,0.786,0.80060273
103,0.03666666666666667,0.8006666666666666,0.8
104,0.03666666666666667,0.8046666666666666,0.7951052
105,0.037333333333333336,0.8046666666666666,0.7924912
106,0.037333333333333336,0.8053333333333333,0.79138744
107,0.038,0.8146666666666667,0.79
108,0.038,0.8173333333333334,0.78183466
109,0.03866666666666667,0.828,0.78
110,0.03866666666666667,0.8286666666666667,0.77510947
111,0.03933333333333333,0.8286666666666667,0.7749578
112,0.03933333333333333,0.8313333333333334,0.77060294
113,0.04,0.836,0.77
114,0.04,0.8386666666666667,0.7622305
115,0.04,0.8446666666666667,0.76
116,0.04,0.848,0.7565987
117,0.04066666666666666,0.848,0.7545501
118,0.04066666666666666,0.85,0.75113606
119,0.042666666666666665,0.856,0.75
120,0.042666666666666665,0.8573333333333333,0.74700767
121,0.043333333333333335,0.8573333333333333,0.74497825
122,0.043333333333333335,0.858,0.74474394
123,0.044,0.858,0.7435765
124,0.044,0.8586666666666667,0.7411542
125,0.04466666666666667,0.862,0.74
126,0.04466666666666667,0.8646666666666667,0.73239857
127,0.04533333333333334,0.8673333333333333,0.73
128,0.04533333333333334,0.868,0.7285
129,0.046,0.8706666666666667,0.72
130,0.04666666666666667,0.8753333333333333,0.71
131,0.04666666666666667,0.8773333333333333,0.7033594
132,0.04666666666666667,0.88,0.7
133,0.04666666666666667,0.8813333333333333,0.6944032
134,0.048,0.8846666666666667,0.69
135,0.048,0.8853333333333333,0.6855014
136,0.048666666666666664,0.8853333333333333,0.6809716
137,0.048666666666666664,0.8866666666666667,0.6787758
138,0.04933333333333333,0.8866666666666667,0.67707986
139,0.04933333333333333,0.8873333333333333,0.6726197
140,0.05,0.8873333333333333,0.671334
141,0.05,0.89,0.67
142,0.05,0.8913333333333333,0.66521853
143,0.050666666666666665,0.8913333333333333,0.6639417
144,0.050666666666666665,0.8926666666666667,0.66
145,0.051333333333333335,0.8926666666666667,0.6583026
146,0.051333333333333335,0.8933333333333333,0.6559214
147,0.052,0.8946666666666667,0.65
148,0.052,0.8953333333333333,0.64568824
149,0.05266666666666667,0.8973333333333333,0.64
150,0.054,0.9,0.63
151,0.05466666666666667,0.9,0.62421286
152,0.05533333333333333,0.904,0.62
153,0.056,0.9046666666666666,0.61
154,0.056,0.9053333333333333,0.60619855
155,0.056666666666666664,0.908,0.6
156,0.056666666666666664,0.9093333333333333,0.58192843
157,0.056666666666666664,0.9113333333333333,0.58
158,0.05733333333333333,0.9113333333333333,0.57168573
159,0.05733333333333333,0.912,0.5696579
160,0.058666666666666666,0.912,0.56
161,0.058666666666666666,0.9133333333333333,0.54
162,0.058666666666666666,0.9146666666666666,0.46
163,0.059333333333333335,0.9146666666666666,0.43276545
164,0.059333333333333335,0.9173333333333333,0.42154568
165,0.06066666666666667,0.9173333333333333,0.39838305
166,0.06066666666666667,0.9186666666666666,0.3660547
167,0.06266666666666666,0.9186666666666666,0.35945338
168,0.06266666666666666,0.9193333333333333,0.35923734
169,0.06333333333333334,0.9193333333333333,0.35150382
170,0.06333333333333334,0.92,0.35
171,0.064,0.92,0.34443682
172,0.064,0.9206666666666666,0.34281358
173,0.06466666666666666,0.9206666666666666,0.34148934
174,0.06466666666666666,0.9213333333333333,0.33670905
175,0.06666666666666667,0.9213333333333333,0.3252035
176,0.06666666666666667,0.922,0.3201003
177,0.06866666666666667,0.922,0.32
178,0.07066666666666667,0.922,0.3111423
179,0.07066666666666667,0.9226666666666666,0.31
180,0.07133333333333333,0.9226666666666666,0.30954713
181,0.07133333333333333,0.924,0.3
182,0.07266666666666667,0.924,0.29928476
183,0.07266666666666667,0.9246666666666666,0.29675144
184,0.07333333333333333,0.9246666666666666,0.2967144
185,0.07333333333333333,0.926,0.29036352
186,0.076,0.926,0.27162606
187,0.07666666666666666,0.9266666666666666,0.27
188,0.07733333333333334,0.9266666666666666,0.26808253
189,0.07733333333333334,0.928,0.26490974
190,0.078,0.928,0.26461694
191,0.078,0.9293333333333333,0.2635613
192,0.08,0.9293333333333333,0.25999436
193,0.08,0.9306666666666666,0.25276387
194,0.08066666666666666,0.9306666666666666,0.25064155
195,0.082,0.9306666666666666,0.25
196,0.084,0.9306666666666666,0.2471927
197,0.084,0.9333333333333333,0.24079478
198,0.086,0.9333333333333333,0.23168612
199,0.086,0.934,0.23163167
200,0.08866666666666667,0.9346666666666666,0.23
201,0.09,0.9346666666666666,0.22720072
202,0.09,0.9353333333333333,0.22519031
203,0.09133333333333334,0.9353333333333333,0.22297102
204,0.09133333333333334,0.936,0.22205247
205,0.092,0.936,0.22029698
206,0.094,0.936,0.22
207,0.094,0.9373333333333334,0.21172425
208,0.09666666666666666,0.9373333333333334,0.21
209,0.1,0.9373333333333334,0.2
210,0.1,0.9406666666666667,0.19244678
211,0.10133333333333333,0.9406666666666667,0.19209573
212,0.10133333333333333,0.942,0.1916178
213,0.10333333333333333,0.942,0.19
214,0.10333333333333333,0.9433333333333334,0.18804246
215,0.10666666666666667,0.9433333333333334,0.18189576
216,0.10666666666666667,0.944,0.18076605
217,0.10733333333333334,0.944,0.18020119
218,0.10866666666666666,0.944,0.18
219,0.11066666666666666,0.944,0.17718583
220,0.11066666666666666,0.9446666666666667,0.17717703
221,0.112,0.9446666666666667,0.17459969
222,0.112,0.9453333333333334,0.17360915
