,pres,recs,thresholds_prc
0,0.7002801120448179,1.0,0.0011319945333525538
1,0.7001401214385801,0.9993333333333333,0.001139572006650269
2,0.7004672897196261,0.9993333333333333,0.001150460448116064
3,0.7007947639083684,0.9993333333333333,0.0011614199029281735
4,0.7011225444340505,0.9993333333333333,0.0011648861691355705
5,0.7014506317267197,0.9993333333333333,0.0011927095474675298
6,0.7017790262172284,0.9993333333333333,0.001207379624247551
7,0.7021077283372366,0.9993333333333333,0.0012139456812292337
8,0.7024367385192127,0.9993333333333333,0.0012198678450658917
9,0.7027660571964369,0.9993333333333333,0.001234977156855166
10,0.7030956848030019,0.9993333333333333,0.001235025585629046
11,0.7034256217738151,0.9993333333333333,0.001283411867916584
12,0.7037558685446009,0.9993333333333333,0.0013115816982463002
13,0.7040864255519023,0.9993333333333333,0.0013755117543041706
14,0.7039473684210527,0.9986666666666667,0.0013897879980504513
15,0.7042783262811472,0.9986666666666667,0.0014071547193452716
16,0.7046095954844779,0.9986666666666667,0.0014082540292292833
17,0.7049411764705882,0.9986666666666667,0.0014454604825004935
18,0.7052730696798494,0.9986666666666667,0.0014477777294814587
19,0.7056052755534621,0.9986666666666667,0.0014890620950609446
20,0.705937794533459,0.9986666666666667,0.0015410293126478791
21,0.7062706270627063,0.9986666666666667,0.0015531465178355575
22,0.7066037735849057,0.9986666666666667,0.0015605874359607697
23,0.7069372345445966,0.9986666666666667,0.001568909385241568
24,0.7072710103871577,0.9986666666666667,0.0015804689610376954
25,0.7076051015588096,0.9986666666666667,0.001581724500283599
26,0.7079395085066162,0.9986666666666667,0.0015914705581963062
27,0.708274231678487,0.9986666666666667,0.001621140050701797
28,0.7086092715231788,0.9986666666666667,0.0016260435804724693
29,0.7089446284902982,0.9986666666666667,0.0016458075260743499
30,0.709280303030303,0.9986666666666667,0.0016550486907362938
31,0.7091425864519185,0.998,0.0016637365333735943
32,0.709478672985782,0.998,0.0017366838874295354
33,0.7098150782361309,0.998,0.001782393315806985
34,0.7101518026565465,0.998,0.0017962859710678458
35,0.7104888467014713,0.998,0.00182161305565387
36,0.7108262108262108,0.998,0.0018290012376382947
37,0.7111638954869358,0.998,0.0018478559795767069
38,0.7115019011406845,0.998,0.0018574725836515427
39,0.7118402282453637,0.998,0.0018772798357531428
40,0.7121788772597526,0.998,0.0018914155662059784
41,0.7125178486435031,0.998,0.0018967223586514592
42,0.7128571428571429,0.998,0.0018998888554051518
43,0.7131967603620771,0.998,0.0019001929322257638
44,0.713536701620591,0.998,0.0019314534729346633
45,0.7138769670958512,0.998,0.0019496786408126354
46,0.7142175572519084,0.998,0.002006829483434558
47,0.7145584725536993,0.998,0.00201864680275321
48,0.7148997134670487,0.998,0.0020472295582294464
49,0.7152412804586717,0.998,0.0020635004620999098
50,0.7155831739961759,0.998,0.0020822177175432444
51,0.7159253945480631,0.998,0.0021167455706745386
52,0.716267942583732,0.998,0.0021225581876933575
53,0.7166108185734801,0.998,0.002130271168425679
54,0.7169540229885057,0.998,0.0021482580341398716
55,0.7172975563009104,0.998,0.002187771489843726
56,0.7176414189837008,0.998,0.002283381065353751
57,0.7179856115107913,0.998,0.002297039609402418
58,0.7183301343570058,0.998,0.0023166686296463013
59,0.7186749879980797,0.998,0.002331965370103717
60,0.7190201729106628,0.998,0.0023539550602436066
61,0.719365689572321,0.998,0.002366869244724512
62,0.7197115384615385,0.998,0.0023914100602269173
63,0.7200577200577201,0.998,0.0024293765891343355
64,0.7204042348411934,0.998,0.002459457376971841
65,0.7207510832932114,0.998,0.00247827242128551
66,0.7210982658959537,0.998,0.0025153127498924732
67,0.7214457831325302,0.998,0.0025505893863737583
68,0.7217936354869817,0.998,0.0025661305990070105
69,0.7221418234442837,0.998,0.002575320191681385
70,0.7224903474903475,0.998,0.0025978200137615204
71,0.7228392081120232,0.998,0.002611314645037055
72,0.7231884057971014,0.998,0.002621331252157688
73,0.7235379410343161,0.998,0.002644830849021673
74,0.723404255319149,0.9973333333333333,0.002646642504259944
75,0.7237542331881954,0.9973333333333333,0.0026538718957453966
76,0.7241045498547919,0.9973333333333333,0.0027140972670167685
77,0.724455205811138,0.9973333333333333,0.00271493848413229
78,0.7248062015503876,0.9973333333333333,0.0027718092314898968
79,0.7251575375666505,0.9973333333333333,0.0027831844054162502
80,0.7250242483026188,0.9966666666666667,0.002863147994503379
81,0.725376031052887,0.9966666666666667,0.0028774777892977
82,0.7257281553398058,0.9966666666666667,0.002912297612056136
83,0.7260806216610005,0.9966666666666667,0.0029300525784492493
84,0.7264334305150631,0.9966666666666667,0.002960645128041506
85,0.7267865824015557,0.9966666666666667,0.00299286050722003
86,0.7271400778210116,0.9966666666666667,0.0030164506752043962
87,0.7274939172749392,0.9966666666666667,0.0030524993781000376
88,0.7278481012658228,0.9966666666666667,0.0030726592522114515
89,0.7282026302971262,0.9966666666666667,0.0030865035951137543
90,0.7285575048732943,0.9966666666666667,0.0031447415240108967
91,0.7289127254997562,0.9966666666666667,0.00324998633004725
92,0.7292682926829268,0.9966666666666667,0.0033002099953591824
93,0.7296242069302099,0.9966666666666667,0.0033154403790831566
94,0.72998046875,0.9966666666666667,0.0033484657760709524
95,0.7303370786516854,0.9966666666666667,0.003352054161950946
96,0.7306940371456501,0.9966666666666667,0.003358564805239439
97,0.7310513447432763,0.9966666666666667,0.003385512623935938
98,0.7314090019569471,0.9966666666666667,0.0034599541686475277
99,0.7317670093000489,0.9966666666666667,0.00351697881706059
100,0.7321253672869735,0.9966666666666667,0.0035201068967580795
101,0.732484076433121,0.9966666666666667,0.0035327677614986897
102,0.7323529411764705,0.996,0.0035637447144836187
103,0.7327121137812653,0.996,0.0036297710612416267
104,0.7330716388616291,0.996,0.0036589321680366993
105,0.7334315169366715,0.996,0.0036959454882889986
106,0.7337917485265226,0.996,0.00374879059381783
107,0.7336609336609337,0.9953333333333333,0.003755720565095544
108,0.7340216322517208,0.9953333333333333,0.0038416553288698196
109,0.734382685686178,0.9953333333333333,0.003862699493765831
110,0.734744094488189,0.9953333333333333,0.0038703763857483864
111,0.7351058591826687,0.9953333333333333,0.003881108947098255
112,0.7354679802955665,0.9953333333333333,0.003902366617694497
113,0.735830458353869,0.9953333333333333,0.00393232237547636
114,0.7361932938856016,0.9953333333333333,0.004022111184895039
115,0.7365564874198323,0.9953333333333333,0.004048788920044899
116,0.7369200394866733,0.9953333333333333,0.0040771253407001495
117,0.7372839506172839,0.9953333333333333,0.0040854825638234615
118,0.7376482213438735,0.9953333333333333,0.004097117111086845
119,0.7380128521997034,0.9953333333333333,0.0041084750555455685
120,0.73837784371909,0.9953333333333333,0.004137888550758362
121,0.7387431964374073,0.9953333333333333,0.004141963552683592
122,0.7391089108910891,0.9953333333333333,0.004170749336481094
123,0.7394749876176325,0.9953333333333333,0.004182434640824795
124,0.7398414271555996,0.9953333333333333,0.004369474947452545
125,0.7402082300446208,0.9953333333333333,0.004405118525028229
126,0.7405753968253969,0.9953333333333333,0.004487896803766489
127,0.7409429280397022,0.9953333333333333,0.0045916116796433926
128,0.7413108242303873,0.9953333333333333,0.004644419532269239
129,0.741679085941381,0.9953333333333333,0.004816657397896051
130,0.7420477137176938,0.9953333333333333,0.0048811789602041245
131,0.7424167081054202,0.9953333333333333,0.00489379558712244
132,0.7427860696517413,0.9953333333333333,0.004909196402877569
133,0.7431557989049278,0.9953333333333333,0.005052154418081045
134,0.7435258964143426,0.9953333333333333,0.005080605857074261
135,0.7438963627304435,0.9953333333333333,0.005125941708683968
136,0.7437686939182453,0.9946666666666667,0.005162208806723356
137,0.744139650872818,0.9946666666666667,0.005193963646888733
138,0.7440119760479041,0.994,0.005303967744112015
139,0.7443834248627059,0.994,0.005309948232024908
140,0.7447552447552448,0.994,0.005341654177755117
141,0.7446276861569215,0.9933333333333333,0.005505823530256748
142,0.745,0.9933333333333333,0.0055125136859714985
143,0.7453726863431716,0.9933333333333333,0.005551196169108152
144,0.7457457457457457,0.9933333333333333,0.005558450240641832
145,0.7456184276414622,0.9926666666666667,0.005567297805100679
146,0.7459919839679359,0.9926666666666667,0.005600986536592245
147,0.7463659147869675,0.9926666666666667,0.005607456900179386
148,0.746740220661986,0.9926666666666667,0.005627118516713381
149,0.7471149021575514,0.9926666666666667,0.0056780860759317875
150,0.7474899598393574,0.9926666666666667,0.005710619036108255
151,0.747865394274234,0.9926666666666667,0.005747326649725437
152,0.7482412060301508,0.9926666666666667,0.005899782292544842
153,0.7486173956762192,0.9926666666666667,0.00591902295127511
154,0.7489939637826962,0.9926666666666667,0.0059509193524718285
155,0.7493709109209864,0.9926666666666667,0.0059858085587620735
156,0.7497482376636455,0.9926666666666667,0.006151170004159212
157,0.7501259445843829,0.9926666666666667,0.006201982498168945
158,0.7505040322580645,0.9926666666666667,0.006269962061196566
159,0.7508825012607161,0.9926666666666667,0.006273147650063038
160,0.7512613521695257,0.9926666666666667,0.00629785330966115
161,0.7516405855628471,0.9926666666666667,0.006373144686222076
162,0.752020202020202,0.9926666666666667,0.006454771384596825
163,0.7518948964123294,0.992,0.006502122152596712
164,0.7522750252780587,0.992,0.006584985181689262
165,0.7526555386949925,0.992,0.0066366600804030895
166,0.7530364372469636,0.992,0.006683578714728355
167,0.7534177215189873,0.992,0.006744280457496643
168,0.7537993920972644,0.992,0.006799553986638784
169,0.754181449569184,0.992,0.006830013357102871
170,0.7545638945233266,0.992,0.006873440928757191
171,0.7549467275494672,0.992,0.007284531835466623
172,0.7553299492385787,0.992,0.007302968762814999
173,0.755713560182834,0.992,0.00744857732206583
174,0.7560975609756098,0.992,0.007453310303390026
175,0.7564819522114896,0.992,0.007481137756258249
176,0.7568667344862665,0.992,0.007482333108782768
177,0.7572519083969466,0.992,0.007499322295188904
178,0.7576374745417516,0.992,0.007629166357219219
179,0.7580234335201222,0.992,0.007685276214033365
180,0.7584097859327217,0.992,0.007703626062721014
181,0.7587965323814381,0.992,0.007983783259987831
182,0.7591836734693878,0.992,0.008018279448151588
183,0.7595712098009189,0.992,0.008131136186420918
184,0.7599591419816139,0.992,0.008229984901845455
185,0.7603474706182933,0.992,0.00828547216951847
186,0.7607361963190185,0.992,0.008332058787345886
187,0.7611253196930946,0.992,0.008422183804214
188,0.7610030706243602,0.9913333333333333,0.00849499274045229
189,0.7613927291346646,0.9913333333333333,0.00854722410440445
190,0.7617827868852459,0.9913333333333333,0.008566491305828094
191,0.7616606868272681,0.9906666666666667,0.008627215400338173
192,0.762051282051282,0.9906666666666667,0.008736645802855492
193,0.7624422780913289,0.9906666666666667,0.008754379115998745
194,0.7628336755646817,0.9906666666666667,0.008876044303178787
195,0.7632254750898819,0.9906666666666667,0.008944833651185036
196,0.763617677286742,0.9906666666666667,0.008970867842435837
197,0.7640102827763496,0.9906666666666667,0.008971728384494781
198,0.76440329218107,0.9906666666666667,0.009110704995691776
199,0.7647967061245496,0.9906666666666667,0.009134195744991302
200,0.7651905252317199,0.9906666666666667,0.009180608205497265
201,0.7655847501287996,0.9906666666666667,0.009234368801116943
202,0.765979381443299,0.9906666666666667,0.009259138256311417
203,0.7663744198040227,0.9906666666666667,0.009304068051278591
204,0.7667698658410733,0.9906666666666667,0.009411424398422241
205,0.7671657201858544,0.9906666666666667,0.009434792213141918
206,0.7675619834710744,0.9906666666666667,0.009435255080461502
207,0.7679586563307493,0.9906666666666667,0.009733430109918118
208,0.7683557394002068,0.9906666666666667,0.009798300452530384
209,0.768753233316089,0.9906666666666667,0.009954710491001606
210,0.7691511387163561,0.9906666666666667,0.009971276856958866
211,0.76954945624029,0.9906666666666667,0.009999999776482582
212,0.7699481865284974,0.9906666666666667,0.010096512734889984
213,0.7703473302229135,0.9906666666666667,0.010099245235323906
214,0.770746887966805,0.9906666666666667,0.01022023893892765
215,0.7711468604047743,0.9906666666666667,0.010268369689583778
216,0.7715472481827622,0.9906666666666667,0.010271039791405201
217,0.7719480519480519,0.9906666666666667,0.010285674594342709
218,0.7723492723492723,0.9906666666666667,0.010298075154423714
219,0.7727509100364015,0.9906666666666667,0.01029943022876978
220,0.7731529656607701,0.9906666666666667,0.010378553532063961
221,0.773555439875065,0.9906666666666667,0.010402588173747063
222,0.7739583333333333,0.9906666666666667,0.010515393689274788
