,fprs,tprs,thresholds
0,0.0,0.0,2.0
1,0.0,0.011333333333333334,1.0
2,0.0,0.04,0.9981287
3,0.0006666666666666666,0.04,0.99811816
4,0.0006666666666666666,0.07,0.9962806
5,0.0013333333333333333,0.07,0.99623185
6,0.0013333333333333333,0.08133333333333333,0.9953505
7,0.002,0.08133333333333333,0.99533635
8,0.002,0.13733333333333334,0.9911281
9,0.0026666666666666666,0.13733333333333334,0.99111325
10,0.0026666666666666666,0.13866666666666666,0.9910585
11,0.0033333333333333335,0.13866666666666666,0.9909298
12,0.0033333333333333335,0.142,0.9906024
13,0.004,0.142,0.9905263
14,0.004,0.15133333333333332,0.9900058
15,0.004,0.16333333333333333,0.99
16,0.004,0.21133333333333335,0.9853168
17,0.004666666666666667,0.21133333333333335,0.9853107
18,0.004666666666666667,0.21733333333333332,0.98457265
19,0.005333333333333333,0.21733333333333332,0.98430055
20,0.005333333333333333,0.246,0.9800987
21,0.005333333333333333,0.26066666666666666,0.98
22,0.005333333333333333,0.262,0.97988826
23,0.006,0.262,0.9797691
24,0.006,0.27066666666666667,0.9787451
25,0.006666666666666667,0.27066666666666667,0.978696
26,0.006666666666666667,0.2826666666666667,0.97559625
27,0.007333333333333333,0.2826666666666667,0.9754013
28,0.007333333333333333,0.2966666666666667,0.9729571
29,0.008,0.2966666666666667,0.9726874
30,0.008,0.3006666666666667,0.9722552
31,0.008666666666666666,0.3006666666666667,0.9722216
32,0.008666666666666666,0.31533333333333335,0.9701035
33,0.008666666666666666,0.3293333333333333,0.97
34,0.008666666666666666,0.33666666666666667,0.9681828
35,0.009333333333333334,0.33666666666666667,0.96803254
36,0.009333333333333334,0.35,0.96553683
37,0.01,0.35,0.9654108
38,0.01,0.366,0.9606246
39,0.01,0.382,0.96
40,0.01,0.38266666666666665,0.9593894
41,0.010666666666666666,0.38266666666666665,0.9587305
42,0.010666666666666666,0.39066666666666666,0.95542777
43,0.011333333333333334,0.39066666666666666,0.95527524
44,0.011333333333333334,0.4066666666666667,0.9508469
45,0.012,0.4066666666666667,0.9507027
46,0.012,0.408,0.9500301
47,0.012,0.42733333333333334,0.95
48,0.012,0.442,0.9449098
49,0.012666666666666666,0.442,0.94472605
50,0.012666666666666666,0.44533333333333336,0.94411784
51,0.013333333333333334,0.44533333333333336,0.94409883
52,0.013333333333333334,0.45,0.9432309
53,0.014,0.45,0.94319874
54,0.014,0.45066666666666666,0.94312245
55,0.014666666666666666,0.45066666666666666,0.94248253
56,0.014666666666666666,0.454,0.9412016
57,0.015333333333333332,0.454,0.9410726
58,0.015333333333333332,0.45666666666666667,0.94033843
59,0.016,0.4726666666666667,0.94
60,0.016,0.4766666666666667,0.9392585
61,0.016666666666666666,0.4766666666666667,0.93791443
62,0.016666666666666666,0.488,0.9300115
63,0.016666666666666666,0.5086666666666667,0.93
64,0.016666666666666666,0.522,0.92011917
65,0.016666666666666666,0.542,0.92
66,0.016666666666666666,0.548,0.9152204
67,0.017333333333333333,0.548,0.91473687
68,0.017333333333333333,0.5526666666666666,0.9102171
69,0.018,0.5646666666666667,0.91
70,0.018,0.5773333333333334,0.90026313
71,0.018,0.5973333333333334,0.9
72,0.018,0.6033333333333334,0.89334893
73,0.018666666666666668,0.6033333333333334,0.8925537
74,0.018666666666666668,0.604,0.8911857
75,0.019333333333333334,0.62,0.89
76,0.019333333333333334,0.6333333333333333,0.88128775
77,0.02,0.6333333333333333,0.881241
78,0.020666666666666667,0.646,0.88
79,0.020666666666666667,0.65,0.876068
80,0.021333333333333333,0.65,0.876006
81,0.021333333333333333,0.656,0.87064546
82,0.022,0.6733333333333333,0.87
83,0.022,0.674,0.8688844
84,0.02266666666666667,0.674,0.8682935
85,0.02266666666666667,0.6786666666666666,0.86525816
86,0.023333333333333334,0.6786666666666666,0.86398095
87,0.023333333333333334,0.6806666666666666,0.8606338
88,0.024666666666666667,0.696,0.86
89,0.024666666666666667,0.7013333333333334,0.8525703
90,0.026,0.7113333333333334,0.85
91,0.026,0.716,0.8401073
92,0.028,0.7246666666666667,0.84
93,0.028,0.7306666666666667,0.83114624
94,0.028666666666666667,0.742,0.83
95,0.028666666666666667,0.7433333333333333,0.8280947
96,0.03,0.7433333333333333,0.8257571
97,0.03,0.746,0.82019
98,0.03,0.76,0.82
99,0.03,0.764,0.8122568
100,0.03133333333333333,0.7746666666666666,0.81
101,0.03133333333333333,0.7753333333333333,0.8094372
102,0.032,0.7753333333333333,0.8089041
103,0.032,0.778,0.8021426
104,0.03266666666666666,0.7853333333333333,0.8
105,0.03266666666666666,0.788,0.7933268
106,0.03333333333333333,0.788,0.793321
107,0.03333333333333333,0.79,0.7903614
108,0.03333333333333333,0.7953333333333333,0.79
109,0.03333333333333333,0.796,0.78851736
110,0.034,0.796,0.7879263
111,0.034,0.7973333333333333,0.7823155
112,0.034666666666666665,0.7973333333333333,0.7803757
113,0.035333333333333335,0.804,0.78
114,0.035333333333333335,0.8053333333333333,0.7794668
115,0.036,0.8053333333333333,0.7769627
116,0.037333333333333336,0.8113333333333334,0.77
117,0.037333333333333336,0.8133333333333334,0.76548666
118,0.04,0.822,0.76
119,0.04,0.8226666666666667,0.75703496
120,0.04066666666666666,0.8226666666666667,0.7512066
121,0.04066666666666666,0.8233333333333334,0.75101423
122,0.04133333333333333,0.8293333333333334,0.75
123,0.04133333333333333,0.83,0.7491235
124,0.042666666666666665,0.83,0.7457329
125,0.042666666666666665,0.8306666666666667,0.7455676
126,0.044,0.8306666666666667,0.7404472
127,0.04466666666666667,0.838,0.74
128,0.04466666666666667,0.8386666666666667,0.7396108
129,0.04533333333333334,0.8386666666666667,0.7374167
130,0.04533333333333334,0.8393333333333334,0.7366757
131,0.046,0.84,0.73
132,0.046,0.842,0.7202011
133,0.04733333333333333,0.8446666666666667,0.72
134,0.04733333333333333,0.8466666666666667,0.71367675
135,0.048666666666666664,0.85,0.71
