,fprs,tprs,thresholds
0,0.0,0.0,2.0
1,0.004314994606256742,0.14834965542256076,1.0
2,0.007551240560949299,0.16612259702575263,0.9999999
3,0.010068320747932399,0.18208197315923105,0.99999976
4,0.011147069399496584,0.19042437431991294,0.99999964
5,0.01222581805106077,0.19912948857453755,0.9999995
6,0.012585400934915498,0.20420747188973523,0.9999994
7,0.013304566702624955,0.2089227421109902,0.9999993
8,0.013304566702624955,0.21037359448676096,0.99999917
9,0.014023732470334413,0.21436343852013057,0.99999905
10,0.014023732470334413,0.21653971708378672,0.9999989
11,0.01438331535418914,0.21871599564744287,0.9999988
12,0.015102481121898598,0.22016684802321365,0.9999987
13,0.015462064005753326,0.22234312658686978,0.99999857
14,0.015462064005753326,0.22379397896264056,0.99999845
15,0.017259978425026967,0.22742110990206746,0.99999833
16,0.018338727076591153,0.2295973884657236,0.9999982
17,0.019057892844300612,0.2306855277475517,0.9999981
18,0.019417475728155338,0.2306855277475517,0.999998
19,0.020136641495864797,0.23576351106274937,0.99999774
20,0.020136641495864797,0.23648893725063475,0.9999976
21,0.020496224379719527,0.2386652158142909,0.9999975
22,0.021215390147428983,0.2390279289082336,0.9999974
23,0.021215390147428983,0.2422923467537178,0.999997
24,0.021215390147428983,0.24483133841131666,0.9999969
25,0.021215390147428983,0.24519405150525933,0.9999968
26,0.021215390147428983,0.2462821907870874,0.99999666
27,0.021215390147428983,0.2470076169749728,0.99999654
28,0.021215390147428983,0.24882118244468626,0.9999964
29,0.021215390147428983,0.24990932172651434,0.9999963
30,0.021215390147428983,0.2506347479143997,0.99999607
31,0.021574973031283712,0.2509974610083424,0.99999595
32,0.021574973031283712,0.2535364526659412,0.9999958
33,0.021574973031283712,0.2546245919477693,0.9999957
34,0.021574973031283712,0.25680087051142547,0.99999535
35,0.021574973031283712,0.2586144359811389,0.99999523
36,0.021574973031283712,0.259702575262967,0.9999951
37,0.021574973031283712,0.2600652883569097,0.999995
38,0.02193455591513844,0.2611534276387378,0.9999949
39,0.022653721682847898,0.2611534276387378,0.99999475
40,0.023013304566702624,0.2615161407326804,0.99999464
41,0.023013304566702624,0.2618788538266231,0.9999945
42,0.023372887450557354,0.2622415669205658,0.9999944
43,0.023372887450557354,0.26296699310845123,0.9999943
44,0.023372887450557354,0.2647805585781647,0.99999416
