,0,1
0,0.3337487,0.66625136
1,0.9099493,0.09005069
2,0.85,0.15
3,0.02,0.98
4,0.9148496,0.08515044
5,0.0005189269,0.99948114
6,0.063860804,0.93613917
7,0.9982095,0.0017905044
8,0.84,0.16
9,0.0029703109,0.99702966
10,0.99716115,0.0028389047
11,0.9999161,8.39504e-05
12,0.42,0.58
13,0.26,0.74
14,0.00025634054,0.99974364
15,0.058390547,0.9416094
16,0.99980754,0.0001924628
17,0.0025249466,0.9974751
18,0.0390031,0.96099687
19,0.012427261,0.9875728
20,0.9893063,0.0106937075
21,0.9998425,0.00015746134
22,0.99935204,0.00064793555
23,0.9882004,0.011799574
24,2.8573691e-05,0.9999714
25,0.28,0.72
26,0.93327874,0.06672126
27,7.223295e-06,0.9999927
28,0.99802965,0.0019703037
29,0.00021856544,0.9997814
30,0.9949662,0.0050338106
31,0.0,1.0
32,0.99950135,0.00049859483
33,0.99998915,1.089119e-05
34,0.88961786,0.110382155
35,0.9896718,0.010328197
36,0.9999962,3.860249e-06
37,0.045467425,0.95453256
38,0.00015967377,0.99984026
39,0.9393094,0.060690634
40,0.2788567,0.7211433
41,0.00010806594,0.9998919
42,0.9998596,0.00014042549
43,0.0059693223,0.99403065
44,0.9994444,0.0005555143
45,0.94462776,0.055372197
46,0.015727201,0.98427284
47,0.99957746,0.00042258642
48,5.326629e-05,0.9999467
49,0.81464654,0.18535346
50,0.1068665,0.89313346
51,0.88329935,0.11670069
52,0.7174764,0.28252357
53,0.78,0.22
54,0.99998903,1.09329185e-05
55,2.6587236e-06,0.9999974
56,0.038682263,0.9613178
57,0.019435572,0.9805644
58,0.99253815,0.0074618296
59,0.0041728714,0.99582714
60,0.015263537,0.9847365
61,2.1759335e-05,0.9999782
62,0.99643445,0.0035654993
63,0.95,0.05
64,0.08,0.92
65,0.656843,0.34315702
66,0.14651461,0.85348547
67,0.9999982,1.8007108e-06
68,3.281536e-05,0.9999672
69,0.9990645,0.00093556504
70,0.00054545334,0.99945456
71,0.88,0.12
72,0.99946123,0.00053883065
73,0.09438507,0.905615
74,0.01023374,0.9897663
75,0.9442563,0.055743624
76,2.4239425e-06,0.9999976
77,0.9890625,0.01093753
78,0.00072267244,0.9992773
79,0.9999242,7.581643e-05
80,0.0,1.0
81,0.27,0.73
82,0.36,0.64
83,0.02,0.98
84,0.9951546,0.0048454306
85,0.022297982,0.977702
86,0.99729925,0.002700778
87,0.00030623755,0.99969375
88,0.014016668,0.9859833
89,0.00072310993,0.99927694
90,0.74,0.26
91,0.00028118968,0.99971884
92,0.57,0.43
93,0.0010101045,0.9989899
94,1.0443119e-05,0.9999895
95,0.001684172,0.9983158
96,0.9962714,0.0037286244
97,0.9342594,0.06574057
98,0.9950899,0.0049100867
99,0.9759631,0.024036922
100,0.13247767,0.86752236
101,0.9995703,0.00042965976
102,0.9920083,0.0079916455
103,0.22526957,0.77473044
104,0.19,0.81
105,0.65487957,0.34512043
106,0.95,0.05
107,0.019922927,0.9800771
108,0.99307865,0.0069212783
109,0.99983406,0.00016596312
110,0.99395233,0.006047691
111,0.9572081,0.042791914
112,0.11182169,0.88817835
113,0.99972075,0.00027924153
114,0.008941157,0.99105877
115,0.0054414524,0.9945585
116,0.82,0.18
117,0.8332151,0.16678494
118,0.9039771,0.09602292
119,0.0010570755,0.9989429
120,0.99957377,0.00042622554
121,0.00038240253,0.9996176
122,0.9869832,0.013016852
123,0.0005160172,0.99948394
